time,kapasite_faktoru
22996,0
22997,0
22998,0
22999,0
23000,0
23001,0
23002,0
23003,0
23004,0.003428935
23005,0.028778564
23006,0.168507679
23007,0.424575672
23008,0.576550984
23009,0.773102456
23010,0.780327713
23011,0.8154743
23012,0.738445717
23013,0.735629092
23014,0.550344121
23015,0.340444294
23016,0.215410616
23017,0.071762718
23018,0.00183693
23019,0
23020,0
23021,0
23022,0
23023,0.070170712
23024,0
23025,0
23026,0
23027,0
23028,0.007715105
23029,0.061843298
23030,0.233902375
23031,0.437311717
23032,0.659212818
23033,0.794900688
23034,0.791961596
23035,0.905851239
23036,0.758529482
23037,0.555120138
23038,0.621861916
23039,0.390776166
23040,0.261211395
23041,0.116951187
23042,0.020573612
23043,0
23044,0
23045,0
23046,0
23047,0
23048,0
23049,0
23050,0
23051,0
23052,0.006245561
23053,0.081559676
23054,0.271130815
23055,0.48396973
23056,0.669132238
23057,0.777511087
23058,0.87325186
23059,0.874598942
23060,0.833966058
23061,0.748487599
23062,0.633495803
23063,0.434005244
23064,0.242842099
23065,0.096500037
23066,0.013348355
23067,0
23068,0
23069,0
23070,0
23071,0
23072,0
23073,0
23074,0
23075,0
23076,0.006000637
23077,0.072375028
23078,0.219574323
23079,0.478214017
23080,0.573734359
23081,0.789389899
23082,0.717749643
23083,0.75115727
23084,0.715398372
23085,0.595410129
23086,0.53662838
23087,0.378407507
23088,0.161282423
23089,0.08425384
23090,0.014940361
23091,0
23092,0
23093,0
23094,0
23095,0
23096,0
23097,0
23098,0
23099,0
23100,0.005633251
23101,0.078130741
23102,0.251047051
23103,0.482745111
23104,0.699012961
23105,0.749957143
23106,0.763795346
23107,0.568101108
23108,0.43192339
23109,0.503686108
23110,0.337137821
23111,0.350486176
23112,0.233045141
23113,0.107889001
23114,0.019961302
23115,0
23116,0
23117,0
23118,0
23119,0
23120,0
23121,0
23122,0
23123,0
23124,0.004041245
23125,0.074824268
23126,0.224840188
23127,0.482622649
23128,0.655171573
23129,0.824046638
23130,0.795512998
23131,0.691910166
23132,0.757549785
23133,0.649048474
23134,0.592103655
23135,0.461191803
23136,0.258272308
23137,0.064415
23138,0.014817899
23139,0
23140,0
23141,0
23142,0
23143,0
23144,0
23145,0
23146,0
23147,0
23148,0.005878175
23149,0.078987975
23150,0.290479808
23151,0.461804113
23152,0.673418408
23153,0.836047912
23154,0.757917171
23155,0.833353749
23156,0.738813103
23157,0.702931744
23158,0.672683636
23159,0.453844084
23160,0.296480445
23161,0.08486615
23162,0.011511426
23163,0
23164,0
23165,0
23166,0
23167,0
23168,0
23169,0
23170,0
23171,0
23172,0.002939087
23173,0.085355997
23174,0.215778002
23175,0.482500187
23176,0.677214729
23177,0.815474301
23178,0.818413388
23179,0.83112494
23180,0.77334738
23181,0.606431707
23182,0.465845358
23183,0.42139166
23184,0.252639057
23185,0.0904994
23186,0.012613584
23187,0
23188,0
23189,0
23190,0
23191,0
23192,0
23193,0
23194,0
23195,0
23196,0.00244924
23197,0.068333783
23198,0.222513411
23199,0.392613096
23200,0.598961526
23201,0.785838502
23202,0.773592304
23203,0.801244218
23204,0.693355217
23205,0.616473589
23206,0.488745747
23207,0.331871956
23208,0.210144751
23209,0.067109163
23210,0.018369296
23211,0
23212,0
23213,0
23214,0
23215,0
23216,0
23217,0
23218,0
23219,0
23220,0.003551397
23221,0.077885817
23222,0.210267213
23223,0.308849104
23224,0.47405031
23225,0.716525023
23226,0.774939386
23227,0.821597399
23228,0.758039633
23229,0.595899977
23230,0.451027459
23231,0.376325653
23232,0.144750056
23233,0.054128194
23234,0.006612947
23235,0
23236,0
23237,0
23238,0
23239,0.016164981
23240,0
23241,0
23242,0
23243,0
23244,0.003918783
23245,0.070293174
23246,0.191775455
23247,0.358691129
23248,0.46290627
23249,0.533566831
23250,0.587939948
23251,0.629087172
23252,0.664601145
23253,0.617575746
23254,0.563080167
23255,0.3916334
23256,0.240882707
23257,0.102745598
23258,0.011266502
23259,0
23260,0
23261,0
23262,0
23263,0
23264,0
23265,0
23266,0
23267,0.000367386
23268,0.004041245
23269,0.091234172
23270,0.234637147
23271,0.38232629
23272,0.694849253
23273,0.711014234
23274,0.822307678
23275,0.821964785
23276,0.80616719
23277,0.753631002
23278,0.668642391
23279,0.383795834
23280,0.291459504
23281,0.093316026
23282,0.015430209
23283,0
23284,0
23285,0
23286,0
23287,0
23288,0
23289,0
23290,0
23291,0
23292,0.011266502
23293,0.066251929
23294,0.239290702
23295,0.478458941
23296,0.702196972
23297,0.766244586
23298,0.800852339
23299,0.69031816
23300,0.738298762
23301,0.696196335
23302,0.485684198
23303,0.352323106
23304,0.233902375
23305,0.09417326
23306,0.018246834
23307,0
23308,0
23309,0
23310,0
23311,0
23312,0
23313,0
23314,0
23315,0
23316,0.003796321
23317,0.073844572
23318,0.243821795
23319,0.479561099
23320,0.622474225
23321,0.799186857
23322,0.895050092
23323,0.872394621
23324,0.821719861
23325,0.722648122
23326,0.639618902
23327,0.518748932
23328,0.307012175
23329,0.142913126
23330,0.025472091
23331,0.000122462
23332,0
23333,0
23334,0
23335,0
23336,0
23337,0
23338,0
23339,0
23340,0.006490485
23341,0.07372211
23342,0.243087023
23343,0.504543342
23344,0.705503445
23345,0.825516182
23346,0.893605041
23347,0.905851239
23348,0.874819368
23349,0.861030155
23350,0.694481868
23351,0.5787553
23352,0.366038847
23353,0.139484191
23354,0.024247471
23355,0
23356,0
23357,0
23358,0
23359,0
23360,0
23361,0
23362,0
23363,0
23364,0.003918783
23365,0.065272233
23366,0.269661272
23367,0.519361241
23368,0.696196335
23369,0.805799804
23370,0.88735948
23371,0.901075221
23372,0.884665317
23373,0.746773131
23374,0.720198883
23375,0.566019254
23376,0.331871956
23377,0.106296995
23378,0.018246834
23379,0.000734772
23380,0
23381,0
23382,0
23383,0
23384,0
23385,0
23386,0
23387,0
23388,0.005755713
23389,0.063680228
23390,0.269783734
23391,0.484826964
23392,0.675500261
23393,0.85698891
23394,0.860662769
23395,0.898625983
23396,0.851110735
23397,0.764407656
23398,0.691175394
23399,0.533444369
23400,0.29929707
23401,0.118298269
23402,0.012980969
23403,0
23404,0
23405,0
23406,0
23407,0
23408,0
23409,0
23410,0
23411,0
23412,0.005020941
23413,0.061475912
23414,0.255455683
23415,0.497073162
23416,0.71321855
23417,0.811677979
23418,0.881358843
23419,0.920767107
23420,0.875113283
23421,0.834578368
23422,0.686644301
23423,0.499399939
23424,0.268681576
23425,0.118543193
23426,0.013470817
23427,0.000122462
23428,0
23429,0
23430,0
23431,0
23432,0
23433,0
23434,0
23435,0
23436,0.003551397
23437,0.074456882
23438,0.2602317
23439,0.524504644
23440,0.650885404
23441,0.802248407
23442,0.770530755
23443,0.838619614
23444,0.814372142
23445,0.782409566
23446,0.624801003
23447,0.405349141
23448,0.270518506
23449,0.069313479
23450,0.01053173
23451,0.002326778
23452,0
23453,0
23454,0
23455,0
23456,0
23457,0
23458,0
23459,0
23460,0.005020941
23461,0.068088859
23462,0.223125721
23463,0.468784445
23464,0.652110024
23465,0.77518431
23466,0.800533939
23467,0.77640893
23468,0.81486199
23469,0.852090431
23470,0.722770584
23471,0.541404397
23472,0.301868772
23473,0.100173897
23474,0.036248745
23475,0.00061231
23476,0
23477,0
23478,0
23479,0
23480,0
23481,0
23482,0
23483,0
23484,0.003723973
23485,0.069460186
23486,0.254201614
23487,0.487840423
23488,0.658981255
23489,0.772481466
23490,0.92791685
23491,0.84437033
23492,0.829798265
23493,0.84437033
23494,0.731355855
23495,0.596321366
23496,0.376930801
23497,0.178912601
23498,0.029953693
23499,0.000485736
23500,0
23501,0
23502,0
23503,0
23504,0
23505,0
23506,0
23507,0
23508,0.004695444
23509,0.061688417
23510,0.273954861
23511,0.510508083
23512,0.694925687
23513,0.819435904
23514,0.906382571
23515,0.885981677
23516,0.916744924
23517,0.865742695
23518,0.749651894
23519,0.490269101
23520,0.318804445
23521,0.196722905
23522,0.056021502
23523,0.005666915
23524,0
23525,0
23526,0
23527,0
23528,0
23529,0
23530,0
23531,0
23532,0.005265865
23533,0.066129467
23534,0.264640331
23535,0.564549711
23536,0.715545327
23537,0.805309956
23538,0.915746167
23539,0.911827379
23540,0.902177379
23541,0.861764927
23542,0.728648759
23543,0.601288304
23544,0.375101033
23545,0.124788754
23546,0.023145314
23547,0
23548,0
23549,0
23550,0
23551,0
23552,0
23553,0
23554,0
23555,0
23556,0.002204316
23557,0.055597737
23558,0.24786304
23559,0.443312354
23560,0.68223567
23561,0.834945754
23562,0.863479395
23563,0.885889932
23564,0.884420393
23565,0.805799804
23566,0.739302951
23567,0.539200082
23568,0.344240615
23569,0.132503858
23570,0.034289353
23571,0.003673859
23572,0
23573,0
23574,0
23575,0
23576,0
23577,0
23578,0
23579,0
23580,0.003306473
23581,0.05204634
23582,0.220064171
23583,0.453109312
23584,0.627862552
23585,0.748365137
23586,0.82784296
23587,0.813637372
23588,0.830659585
23589,0.818780773
23590,0.706605603
23591,0.484704502
23592,0.29868476
23593,0.142913126
23594,0.025717015
23595,0.001302796
23596,0
23597,0
23598,0
23599,0
23600,0
23601,0
23602,0
23603,0
23604,0.002939087
23605,0.057067281
23606,0.218349704
23607,0.470376451
23608,0.659090356
23609,0.766734434
23610,0.867398178
23611,0.90842294
23612,0.884175469
23613,0.800901325
23614,0.67354087
23615,0.525606802
23616,0.308849104
23617,0.134830636
23618,0.045800779
23619,0.005732302
23620,0
23621,0
23622,0
23623,0
23624,0
23625,0
23626,0
23627,0
23628,0.002081854
23629,0.054618041
23630,0.241617479
23631,0.429351689
23632,0.663621449
23633,0.777756011
23634,0.860025966
23635,0.882583463
23636,0.835435602
23637,0.795880384
23638,0.708564995
23639,0.551813665
23640,0.399715891
23641,0.180141567
23642,0.035513973
23643,0.005510789
23644,0
23645,0
23646,0
23647,0
23648,0
23649,0
23650,0
23651,0
23652,0.013103431
23653,0.042616768
23654,0.256067992
23655,0.458742563
23656,0.659825128
23657,0.777633549
23658,0.86311201
23659,0.844252864
23660,0.763305498
23661,0.704156364
23662,0.623208997
23663,0.4969507
23664,0.388694313
23665,0.157608563
23666,0.031962576
23667,0.004898479
23668,0
23669,0
23670,0
23671,0
23672,0
23673,0
23674,0
23675,0
23676,0.004286169
23677,0.035758897
23678,0.232555293
23679,0.494991308
23680,0.632761031
23681,0.817678616
23682,0.777511087
23683,0.765999662
23684,0.693747096
23685,0.710646848
23686,0.564427249
23687,0.479806023
23688,0.296847831
23689,0.115604106
23690,0.008572338
23691,0
23692,0
23693,0
23694,0
23695,0
23696,0
23697,0
23698,0
23699,0
23700,0.004531093
23701,0.054005732
23702,0.253863677
23703,0.455313628
23704,0.675377799
23705,0.785593578
23706,0.859315688
23707,0.891376232
23708,0.850253501
23709,0.809841049
23710,0.725832133
23711,0.581204539
23712,0.333586423
23713,0.128462613
23714,0.019961302
23715,0.000734772
23716,0
23717,0
23718,0
23719,0
23720,0
23721,0
23722,0
23723,0
23724,0.003551397
23725,0.058414363
23726,0.265375103
23727,0.478703865
23728,0.654926649
23729,0.802248407
23730,0.853192589
23731,0.874256049
23732,0.844987636
23733,0.844742712
23734,0.694481868
23735,0.522912639
23736,0.309094028
23737,0.115114258
23738,0.019104068
23739,0
23740,0
23741,0
23742,0
23743,0
23744,0
23745,0
23746,0
23747,0
23748,0.003918783
23749,0.064904847
23750,0.255455683
23751,0.447476061
23752,0.668887314
23753,0.794778226
23754,0.846824566
23755,0.883195773
23756,0.814127218
23757,0.760978721
23758,0.654314339
23759,0.469396755
23760,0.229126358
23761,0.093805874
23762,0.021308384
23763,0
23764,0
23765,0
23766,0
23767,0
23768,0
23769,0
23770,0
23771,0
23772,0.002694163
23773,0.06012883
23774,0.238800854
23775,0.447720985
23776,0.683950138
23777,0.741017418
23778,0.831761743
23779,0.841681163
23780,0.843518093
23781,0.767714129
23782,0.662274368
23783,0.526464036
23784,0.324524237
23785,0.135810332
23786,0.039432756
23787,0.003306473
23788,0
23789,0
23790,0
23791,0
23792,0
23793,0
23794,0
23795,0
23796,0.001959392
23797,0.060863602
23798,0.223860493
23799,0.473315538
23800,0.659580204
23801,0.653702029
23802,0.832006667
23803,0.875358203
23804,0.921403911
23805,0.82845527
23806,0.723995204
23807,0.460701955
23808,0.311420806
23809,0.152955008
23810,0.0322075
23811,0.004531093
23812,0
23813,0
23814,0
23815,0
23816,0
23817,0
23818,0
23819,0
23820,0.00183693
23821,0.049107252
23822,0.266599722
23823,0.441108039
23824,0.649538322
23825,0.740650028
23826,0.775429234
23827,0.724852438
23828,0.830414661
23829,0.726077057
23830,0.59859414
23831,0.411104854
23832,0.228514048
23833,0.114257024
23834,0.006857871
23835,0.000734772
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,0
23843,0
23844,0.00244924
23845,0.058414363
23846,0.212961377
23847,0.388449389
23848,0.608636022
23849,0.771020603
23850,0.815964148
23851,0.828455271
23852,0.750691916
23853,0.746773131
23854,0.708564995
23855,0.499277477
23856,0.328198096
23857,0.138014647
23858,0.022533004
23859,0
23860,0
23861,0
23862,0
23863,0
23864,0
23865,0
23866,0
23867,0
23868,0.000979696
23869,0.059761444
23870,0.239903012
23871,0.351220948
23872,0.63141395
23873,0.789634823
23874,0.847191952
23875,0.871047544
23876,0.844742712
23877,0.796615156
23878,0.618310518
23879,0.477234322
23880,0.246760882
23881,0.204266576
23882,0.019471454
23883,0.001469544
23884,0
23885,0
23886,0
23887,0
23888,0
23889,0
23890,0
23891,0
23892,0.00122462
23893,0.054740503
23894,0.23916824
23895,0.428739379
23896,0.643047837
23897,0.820740165
23898,0.831026971
23899,0.737710945
23900,0.632761031
23901,0.533934217
23902,0.456783172
23903,0.338607364
23904,0.135932794
23905,0.063312842
23906,0.007225257
23907,0
23908,0
23909,0
23910,0
23911,0
23912,0
23913,0
23914,0
23915,0
23916,0.001592006
23917,0.056454971
23918,0.197776092
23919,0.301378924
23920,0.443189892
23921,0.590021802
23922,0.72313797
23923,0.702196972
23924,0.64941586
23925,0.635332733
23926,0.618922828
23927,0.491562373
23928,0.227779276
23929,0.105684686
23930,0.008449876
23931,0.003061549
23932,0
23933,0
23934,0
23935,0
23936,0
23937,0
23938,0
23939,0
23940,0.00183693
23941,0.056944819
23942,0.225942346
23943,0.392980482
23944,0.644027533
23945,0.766244586
23946,0.85821353
23947,0.839721771
23948,0.751059301
23949,0.818903235
23950,0.684195061
23951,0.439271109
23952,0.230595901
23953,0.099071739
23954,0.021798232
23955,0.004163707
23956,0
23957,0
23958,0
23959,0
23960,0
23961,0
23962,0
23963,0
23964,0.000857234
23965,0.047637709
23966,0.232677755
23967,0.471111223
23968,0.692644938
23969,0.816209072
23970,0.912831571
23971,0.890298563
23972,0.806289647
23973,0.854294747
23974,0.717382257
23975,0.492909455
23976,0.268804038
23977,0.138382033
23978,0.024737319
23979,0.004653555
23980,0
23981,0
23982,0
23983,0
23984,0
23985,0
23986,0
23987,0
23988,0.001102158
23989,0.041392148
23990,0.214063535
23991,0.436699407
23992,0.647946317
23993,0.807514272
23994,0.866418482
23995,0.848539034
23996,0.715912713
23997,0.744936202
23998,0.672438712
23999,0.576673446
24000,0.359180976
24001,0.157731025
24002,0.045800779
24003,0.003306473
24004,0
24005,0.085723383
24006,0
24007,0
24008,0
24009,0
24010,0
24011,0
24012,0.002081854
24013,0.040779838
24014,0.206470892
24015,0.440740653
24016,0.628597324
24017,0.727179215
24018,0.757917171
24019,0.771143065
24020,0.833721135
24021,0.697053569
24022,0.624678541
24023,0.460334569
24024,0.299052146
24025,0.120135199
24026,0.013960665
24027,0
24028,0
24029,0
24030,0
24031,0
24032,0
24033,0
24034,0
24035,0
24036,0.001469544
24037,0.053026036
24038,0.217859856
24039,0.440005881
24040,0.673663332
24041,0.796370232
24042,0.843395631
24043,0.865071396
24044,0.82135247
24045,0.814617066
24046,0.70452375
24047,0.546425338
24048,0.288275492
24049,0.129319847
24050,0.008204952
24051,0
24052,0
24053,0
24054,0
24055,0
24056,0
24057,0
24058,0
24059,0
24060,0.001469544
24061,0.048005095
24062,0.204633962
24063,0.457273019
24064,0.62088222
24065,0.799676705
24066,0.855886752
24067,0.854662132
24068,0.8563766
24069,0.782409566
24070,0.725342286
24071,0.538342848
24072,0.305052783
24073,0.066496853
24074,0.030860418
24075,0.003428935
24076,0
24077,0
24078,0
24079,0
24080,0
24081,0
24082,0
24083,0
24084,0.001347082
24085,0.038085675
24086,0.209287517
24087,0.441965272
24088,0.639129054
24089,0.781552333
24090,0.864704015
24091,0.827230645
24092,0.82845527
24093,0.809351201
24094,0.693747096
24095,0.554752753
24096,0.316074361
24097,0.118665655
24098,0.016654829
24099,0
24100,0
24101,0
24102,0
24103,0
24104,0
24105,0
24106,0
24107,0
24108,0.001592006
24109,0.041269686
24110,0.210389675
24111,0.437434179
24112,0.637659511
24113,0.735261706
24114,0.883563159
24115,0.876337902
24116,0.865316324
24117,0.79747239
24118,0.759264253
24119,0.514707686
24120,0.280927774
24121,0.1227069
24122,0.021553308
24123,0.004041245
24124,0
24125,0
24126,0
24127,0
24128,0
24129,0
24130,0
24131,0
24132,0.001309958
24133,0.038534594
24134,0.242560532
24135,0.413291708
24136,0.688819514
24137,0.781826522
24138,0.771674349
24139,0.888151432
24140,0.822653543
24141,0.725498334
24142,0.706067292
24143,0.555422137
24144,0.270615463
24145,0.125100977
24146,0.026854136
24147,0
24148,0
24149,0
24150,0
24151,0
24152,0
24153,0
24154,0
24155,0
24156,0.001309958
24157,0.037770452
24158,0.231207564
24159,0.444075718
24160,0.633910446
24161,0.714363692
24162,0.764142091
24163,0.675719935
24164,0.755299876
24165,0.642534336
24166,0.608912084
24167,0.471366507
24168,0.265048142
24169,0.11658625
24170,0.031438989
24171,0.002292426
24172,0
24173,0
24174,0
24175,0
24176,0
24177,0
24178,0
24179,0
24180,0.001964937
24181,0.041918652
24182,0.194310417
24183,0.450952997
24184,0.631727183
24185,0.728445739
24186,0.813702164
24187,0.870903658
24188,0.75027837
24189,0.804859948
24190,0.666768556
24191,0.547999043
24192,0.305875163
24193,0.122590224
24194,0.0145187
24195,0
24196,0
24197,0
24198,0
24199,0
24200,0
24201,0
24202,0
24203,0
24204,0.001855774
24205,0.049232583
24206,0.191035523
24207,0.454337055
24208,0.638822788
24209,0.765452049
24210,0.855075
24211,0.85332839
24212,0.861843116
24213,0.77931577
24214,0.694823487
24215,0.524638127
24216,0.357291009
24217,0.090059604
24218,0.018557737
24219,0
24220,0
24221,0
24222,0
24223,0
24224,0
24225,0
24226,0
24227,0
24228,0.001637447
24229,0.051415846
24230,0.201078533
24231,0.435670155
24232,0.592428447
24233,0.787721333
24234,0.863808053
24235,0.876667472
24236,0.793288654
24237,0.822653543
24238,0.684998803
24239,0.482828638
24240,0.227386854
24241,0.085147262
24242,0.008405563
24243,0
24244,0
24245,0
24246,0
24247,0.100866756
24248,0
24249,0
24250,0
24251,0
24252,0.001419121
24253,0.050979194
24254,0.192127154
24255,0.446695634
24256,0.660655419
24257,0.712071266
24258,0.84503199
24259,0.71359955
24260,0.775495059
24261,0.830273131
24262,0.693950182
24263,0.513721812
24264,0.264829816
24265,0.108508177
24266,0.006440626
24267,0
24268,0
24269,0
24270,0
24271,0
24272,0
24273,0
24274,0
24275,0
24276,0.000764142
24277,0.039735389
24278,0.178590923
24279,0.464598391
24280,0.634128773
24281,0.717966076
24282,0.824050831
24283,0.755409039
24284,0.852891737
24285,0.780953217
24286,0.64166103
24287,0.511756875
24288,0.297360437
24289,0.164727202
24290,0.023797568
24291,0
24292,0
24293,0
24294,0
24295,0
24296,0
24297,0
24298,0
24299,0
24300,0.000764142
24301,0.037442962
24302,0.189398075
24303,0.413837524
24304,0.651485714
24305,0.733139755
24306,0.8509268
24307,0.867410437
24308,0.837914551
24309,0.795253591
24310,0.701700766
24311,0.517979175
24312,0.327489468
24313,0.118442024
24314,0.026308321
24315,0.001309958
24316,0
24317,0
24318,0
24319,0
24320,0
24321,0
24322,0
24323,0
24324,0.000982468
24325,0.039189573
24326,0.198240291
24327,0.443748229
24328,0.589044389
24329,0.805733254
24330,0.85134162
24331,0.867737926
24332,0.866209642
24333,0.779534096
24334,0.629325594
24335,0.44516735
24336,0.248782832
24337,0.122153571
24338,0.024670873
24339,0.002401589
24340,0
24341,0
24342,0
24343,0
24344,0
24345,0
24346,0
24347,0
24348,0.000982468
24349,0.031548152
24350,0.184922386
24351,0.414601666
24352,0.622666641
24353,0.790996228
24354,0.845250316
24355,0.872868594
24356,0.857891409
24357,0.843067053
24358,0.687072903
24359,0.558915358
24360,0.303146084
24361,0.087439688
24362,0.002838242
24363,0
24364,0
24365,0
24366,0
24367,0
24368,0
24369,0
24370,0
24371,0
24372,0.000436653
24373,0.039844552
24374,0.187760628
24375,0.444403208
24376,0.659782114
24377,0.794598612
24378,0.900574203
24379,0.863589726
24380,0.856494121
24381,0.797873506
24382,0.692749387
24383,0.523219006
24384,0.286662447
24385,0.08995044
24386,0.0165928
24387,0.001855774
24388,0
24389,0
24390,0
24391,0
24392,0
24393,0
24394,0
24395,0
24396,0.001528284
24397,0.037661289
24398,0.187433139
24399,0.435342666
24400,0.685107966
24401,0.841102116
24402,0.89598935
24403,0.892299632
24404,0.894373736
24405,0.8592232
24406,0.734886365
24407,0.552583895
24408,0.316354826
24409,0.107198219
24410,0.011352968
24411,0
24412,0
24413,0
24414,0
24415,0
24416,0
24417,0
24418,0
24419,0
24420,0.0020741
24421,0.031548152
24422,0.206973344
24423,0.464161739
24424,0.684671314
24425,0.804314133
24426,0.870990988
24427,0.872846757
24428,0.878414078
24429,0.808462332
24430,0.711416287
24431,0.583040416
24432,0.327271141
24433,0.110473114
24434,0.008842216
24435,0
24436,0
24437,0
24438,0
24439,0
24440,0
24441,0
24442,0
24443,0
24444,0.002619916
24445,0.037879615
24446,0.213741459
24447,0.484466086
24448,0.69285855
24449,0.824945969
24450,0.887365461
24451,0.903412441
24452,0.880815672
24453,0.83880969
24454,0.714036203
24455,0.568958368
24456,0.314717378
24457,0.105669935
24458,0.011680458
24459,0
24460,0
24461,0
24462,0
24463,0
24464,0
24465,0
24466,0
24467,0
24468,0.002401589
24469,0.037661289
24470,0.203480123
24471,0.460341028
24472,0.677139056
24473,0.820906932
24474,0.877759103
24475,0.854289021
24476,0.888893741
24477,0.831714085
24478,0.695369303
24479,0.53096959
24480,0.31580901
24481,0.097046046
24482,0.011352968
24483,0
24484,0
24485,0
24486,0
24487,0
24488,0
24489,0
24490,0
24491,0
24492,0.002510753
24493,0.033731415
24494,0.199877738
24495,0.45346375
24496,0.695369303
24497,0.806169906
24498,0.890203703
24499,0.881798136
24500,0.883763073
24501,0.835425632
24502,0.703010724
24503,0.548654021
24504,0.304128552
24505,0.105233282
24506,0.009388031
24507,0
24508,0
24509,0
24510,0
24511,0
24512,0
24513,0
24514,0
24515,0
24516,0.002510753
24517,0.035368863
24518,0.20926577
24519,0.465799186
24520,0.687182066
24521,0.804204969
24522,0.879505714
24523,0.906141521
24524,0.865096173
24525,0.825600948
24526,0.731393144
24527,0.519725785
24528,0.285789142
24529,0.084492283
24530,0.009060542
24531,0
24532,0
24533,0
24534,0
24535,0
24536,0
24537,0
24538,0
24539,0
24540,0.001964937
24541,0.032312294
24542,0.206209201
24543,0.456301992
24544,0.67866734
24545,0.806169906
24546,0.853197393
24547,0.899264245
24548,0.852869904
24549,0.80147589
24550,0.693513529
24551,0.53129708
24552,0.309477547
24553,0.089732114
24554,0.007095605
24555,0
24556,0
24557,0
24558,0
24559,0
24560,0
24561,0
24562,0
24563,0
24564,0.000654979
24565,0.035041373
24566,0.188088118
24567,0.392659872
24568,0.627251494
24569,0.786629701
24570,0.831364762
24571,0.84064363
24572,0.753640595
24573,0.686854577
24574,0.540685111
24575,0.38119774
24576,0.216143049
24577,0.082090693
24578,0.007423095
24579,0
24580,0
24581,0
24582,0
24583,0
24584,0
24585,0
24586,0
24587,0
24588,0.002183263
24589,0.036242168
24590,0.177826781
24591,0.397681377
24592,0.614479404
24593,0.726371639
24594,0.791869533
24595,0.834203004
24596,0.696679261
24597,0.401065435
24598,0.299434537
24599,0.180337534
24600,0.10032094
24601,0.029255726
24602,0.001855774
24603,0
24604,0
24605,0
24606,0
24607,0
24608,0
24609,0
24610,0
24611,0
24612,0.00174661
24613,0.037661289
24614,0.191363012
24615,0.411326771
24616,0.595812505
24617,0.715455324
24618,0.805187438
24619,0.671571735
24620,0.785428907
24621,0.779643259
24622,0.546252432
24623,0.508918633
24624,0.282514247
24625,0.073357641
24626,0.005785647
24627,0
24628,0
24629,0
24630,0
24631,0
24632,0
24633,0
24634,0
24635,0
24636,0.001637447
24637,0.035696352
24638,0.197585312
24639,0.405431961
24640,0.605637189
24641,0.736742139
24642,0.78761217
24643,0.869462703
24644,0.819051159
24645,0.763923765
24646,0.58424121
24647,0.460777681
24648,0.260026637
24649,0.075322578
24650,0.005785647
24651,0
24652,0
24653,0
24654,0
24655,0
24656,0
24657,0
24658,0
24659,0
24660,0.001419121
24661,0.028600747
24662,0.157413271
24663,0.344191431
24664,0.518306664
24665,0.649739104
24666,0.765888702
24667,0.815994591
24668,0.808898985
24669,0.719276034
24670,0.503023822
24671,0.373556319
24672,0.224330285
24673,0.049887562
24674,0.004584853
24675,0
24676,0
24677,0
24678,0
24679,0
24680,0
24681,0
24682,0
24683,0
24684,0.001309958
24685,0.037115473
24686,0.181429165
24687,0.435670155
24688,0.64373513
24689,0.734886365
24690,0.718511892
24691,0.827238395
24692,0.775800716
24693,0.684562151
24694,0.531952059
24695,0.396480582
24696,0.226950201
24697,0.073030151
24698,0.004613291
24699,0
24700,0
24701,0
24702,0
24703,0
24704,0
24705,0
24706,0
24707,0
24708,0.000873305
24709,0.113966335
24710,0.197912802
24711,0.428902039
24712,0.57387071
24713,0.700827461
24714,0.682051398
24715,0.590245184
24716,0.75267996
24717,0.62124752
24718,0.520708254
24719,0.407178571
24720,0.184267407
24721,0.060476388
24722,0.002306645
24723,0
24724,0
24725,0
24726,0
24727,0
24728,0
24729,0
24730,0
24731,0
24732,0.00174661
24733,0.032312294
24734,0.173569418
24735,0.429993671
24736,0.663166172
24737,0.77516757
24738,0.859528856
24739,0.825251625
24740,0.848175888
24741,0.733576408
24742,0.611313673
24743,0.455319523
24744,0.246817895
24745,0.064624588
24746,0.003274895
24747,0
24748,0
24749,0
24750,0
24751,0
24752,0
24753,0
24754,0
24755,0
24756,0.002619916
24757,0.029146563
24758,0.180010044
24759,0.380979414
24760,0.58631531
24761,0.761740502
24762,0.802109036
24763,0.825579115
24764,0.79143288
24765,0.74613017
24766,0.620592541
24767,0.453354586
24768,0.230661748
24769,0.057965636
24770,0.002191313
24771,0
24772,0
24773,0
24774,0
24775,0
24776,0
24777,0
24778,0
24779,0
24780,0.000873305
24781,0.032093968
24782,0.198131128
24783,0.443639066
24784,0.673864161
24785,0.811300575
24786,0.837259572
24787,0.872410109
24788,0.820972429
24789,0.770036902
24790,0.632382162
24791,0.424317187
24792,0.257952537
24793,0.050542541
24794,0.002652642
24795,0
24796,0
24797,0
24798,0
24799,0
24800,0
24801,0
24802,0
24803,0
24804,0.000873305
24805,0.029910705
24806,0.184049081
24807,0.438835887
24808,0.666659393
24809,0.801039238
24810,0.852324088
24811,0.903521604
24812,0.893041945
24813,0.791651206
24814,0.684343824
24815,0.494945749
24816,0.254350153
24817,0.058838941
24818,0.004497959
24819,0
24820,0
24821,0
24822,0
24823,0
24824,0
24825,0
24826,0
24827,0
24828,0.000654979
24829,0.033513089
24830,0.190271381
24831,0.44691396
24832,0.681287256
24833,0.82429099
24834,0.851145126
24835,0.88378491
24836,0.878414082
24837,0.813047185
24838,0.686527087
24839,0.516669217
24840,0.227714343
24841,0.050324215
24842,0.003344636
24843,0
